feature,importance
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-42,0.007379206
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-51,0.007305212
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-30,0.0073045883
check_tier-1_cooling_system_cool_output_apc-rc-5_cool_output_t-15,0.0072837346
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-35,0.0072463
check_tier-1_cooling_system_temp_apc-rc-16_unit_air_temp_t-28,0.007223902
check_tier-1_cooling_system_airflow_apc-rc-27_airflow_t-32,0.0071631344
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-39,0.007119458
check_tier-1_cooling_system_temp_apc-rc-19_unit_air_temp_t-60,0.0071033947
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-43,0.0070799263
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-60,0.0070712967
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-51,0.0069930134
hour_sin_t-15,0.0069883484
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-48,0.006904825
check_tier-1_cooling_system_airflow_apc-rc-13_airflow_t-12,0.006901434
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-18,0.006882677
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-7,0.006807408
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-31,0.006761306
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-34,0.0067288782
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-59,0.0066778497
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-7,0.0066704587
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-49,0.0066419053
check_tier-1_cooling_system_cool_output_apc-rc-5_cool_output_t-56,0.0066309236
check_tier-1_cooling_system_temp_apc-rc-16_unit_air_temp_t-52,0.006622645
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-13_fluid_temp_t-41,0.006613597
check_tier-1_cooling_system_temp_apc-rc-2_return_air_temp_t-46,0.006612365
check_tier-1_cooling_system_temp_apc-rc-2_return_air_temp_t-33,0.0065979953
check_tier-1_cooling_system_airflow_apc-rc-24_airflow_t-35,0.0065519367
check_tier-1_cooling_system_cool_output_apc-rc-5_cool_output_t-31,0.0065487903
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-5,0.006537269
check_tier-1_cooling_system_cool_output_apc-rc-2_cool_output_t-19,0.0065268152
check_tier-1_cooling_system_airflow_apc-rc-19_airflow_t-4,0.0065131597
hour_cos_t-42,0.0064578666
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-33,0.0064541097
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-29,0.0064536636
check_tier-1_cooling_system_airflow_apc-rc-16_airflow_t-54,0.006441532
check_tier-1_cooling_system_cool_output_apc-rc-13_cool_output_t-24,0.006434782
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-13_fluid_temp_t-39,0.0064321985
check_tier-1_cooling_system_temp_apc-rc-16_unit_air_temp_t-27,0.006390493
check_tier-1_cooling_system_cool_output_apc-rc-13_cool_output_t-43,0.006388018
hour_sin_t-28,0.00638651
check_tier-1_cooling_system_cool_output_apc-rc-13_cool_output_t-16,0.0063769086
check_tier-1_cooling_system_cool_output_apc-rc-5_cool_output_t-42,0.006367846
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-38,0.0063669006
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-6,0.006358981
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-51,0.0062931073
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-10_fluid_temp_t-41,0.0062898574
check_tier-1_cooling_system_temp_apc-rc-2_return_air_temp_t-57,0.0062714424
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-1,0.0062537943
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-33,0.0062447367
check_tier-1_cooling_system_temp_apc-rc-16_unit_air_temp_t-54,0.006222916
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-15,0.006201133
check_tier-1_cooling_system_cool_output_apc-rc-2_cool_output_t-6,0.0061988994
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-28,0.006176504
check_tier-1_cooling_system_humidity_apc-rc-24_unit_supply_humidity_t-1,0.0061532794
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-57,0.0061180308
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-38,0.0060935277
check_tier-1_cooling_system_temp_apc-rc-16_unit_air_temp_t-29,0.006067708
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-49,0.0060667787
check_tier-1_cooling_system_cool_output_apc-rc-5_cool_output_t-11,0.006062846
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-35,0.006057296
check_tier-1_cooling_system_temp_apc-rc-24_unit_air_temp_t-53,0.0060256533
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-48,0.0060062446
check_tier-1_cooling_system_temp_apc-rc-5_unit_air_temp_t-43,0.0059940284
check_tier-1_cooling_system_temp_apc-rc-19_unit_air_temp_t-5,0.0059181605
check_tier-1_cooling_system_cool_output_apc-rc-13_cool_output_t-47,0.0059141456
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-59,0.0058659273
check_tier-1_cooling_system_temp_apc-rc-2_unit_air_temp_t-32,0.0058486084
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-25,0.005844704
check_tier-1_cooling_system_temp_apc-rc-2_unit_air_temp_t-42,0.005841319
check_tier-1_cooling_system_temp_apc-rc-24_unit_air_temp_t-36,0.0058281147
check_tier-1_cooling_system_cool_output_apc-rc-5_cool_output_t-38,0.0057940595
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-19_fluid_temp_t-34,0.0057827313
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-60,0.0057239598
check_tier-1_cooling_system_temp_apc-rc-5_return_air_temp_t-33,0.005716169
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-15,0.005715791
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-37,0.0057132286
check_tier-1_cooling_system_temp_apc-rc-27_return_air_temp_t-54,0.005711434
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-28,0.0056860005
check_tier-1_cooling_system_temp_apc-rc-2_unit_air_temp_t-26,0.005685736
check_tier-1_cooling_system_temp_apc-rc-5_return_air_temp_t-22,0.0056757913
check_tier-1_cooling_system_temp_apc-rc-16_unit_air_temp_t-56,0.0056673223
hour_t-4,0.005633578
check_tier-1_cooling_system_cool_output_apc-rc-2_cool_output_t-13,0.00562956
month_t-11,0.0056252265
check_tier-1_cooling_system_temp_apc-rc-24_return_air_temp_t-1,0.0056132567
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-27,0.0056001707
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-37,0.0054962565
check_tier-1_cooling_system_airflow_apc-rc-24_airflow_t-53,0.0054925918
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-10_fluid_temp_t-39,0.0054842504
check_tier-1_cooling_system_cool_output_apc-rc-13_cool_output_t-44,0.0054511284
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-32,0.005429207
check_tier-1_cooling_system_cool_output_apc-rc-2_cool_output_t-8,0.0054186704
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-13_fluid_temp_t-40,0.005407909
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-11,0.0054003047
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-15,0.005373097
check_tier-1_cooling_system_cool_output_apc-rc-13_cool_output_t-26,0.0053583477
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-45,0.0053513288
check_tier-1_cooling_system_temp_apc-rc-27_unit_air_temp_t-44,0.005311281
check_tier-1_cooling_system_temp_apc-rc-19_unit_air_temp_t-23,0.005292256
check_tier-1_cooling_system_temp_apc-rc-27_unit_air_temp_t-58,0.0052513303
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-24,0.005245106
check_tier-1_cooling_system_temp_apc-rc-27_return_air_temp_t-10,0.0052270307
check_tier-1_cooling_system_temp_apc-rc-2_unit_air_temp_t-5,0.005203832
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-56,0.0052037346
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-10_fluid_temp_t-54,0.005190818
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-8,0.005178777
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-49,0.005168345
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-42,0.005167531
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-30,0.005142703
check_tier-1_cooling_system_temp_apc-rc-24_unit_air_temp_t-24,0.0051417137
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-51,0.005136482
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-21,0.005131585
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-13_fluid_temp_t-7,0.0051276297
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-59,0.0051223002
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-19_fluid_temp_t-33,0.0050920947
check_tier-1_cooling_system_temp_apc-rc-24_return_air_temp_t-24,0.00507667
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-47,0.005069715
check_tier-1_cooling_system_temp_apc-rc-27_unit_air_temp_t-28,0.0050538965
check_tier-1_cooling_system_cool_output_apc-rc-27_cool_output_t-7,0.00499182
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-19_fluid_temp_t-48,0.004980825
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-46,0.004975529
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-34,0.0049680965
hour_sin_t-26,0.004962158
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-45,0.0049567292
check_tier-1_cooling_system_temp_apc-rc-27_unit_air_temp_t-25,0.004946786
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-34,0.004929089
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-2,0.004920984
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-47,0.004856544
check_tier-1_cooling_system_temp_apc-rc-27_return_air_temp_t-27,0.004856357
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-22,0.004849992
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-13_fluid_temp_t-36,0.0048071216
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-25,0.0047915997
check_tier-1_cooling_system_cool_output_apc-rc-2_cool_output_t-43,0.004772028
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-31,0.0047645597
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-12,0.00475683
check_tier-1_cooling_system_temp_apc-rc-5_return_air_temp_t-1,0.0047320807
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-13_fluid_temp_t-33,0.004729623
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-57,0.004711588
check_tier-1_cooling_system_cool_output_apc-rc-2_cool_output_t-55,0.004709791
check_tier-1_cooling_system_temp_apc-rc-2_unit_air_temp_t-44,0.0047002505
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-35,0.0046969308
check_tier-1_cooling_system_temp_apc-rc-2_unit_air_temp_t-2,0.004661496
check_tier-1_cooling_system_temp_apc-rc-24_unit_air_temp_t-47,0.0046448424
check_tier-1_cooling_system_cool_output_apc-rc-13_cool_output_t-30,0.004639848
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-24,0.00461797
enter_fluid_temp_t-20,0.0046079
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-49,0.004598588
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-47,0.0045959274
check_tier-1_cooling_system_temp_apc-rc-10_return_air_temp_t-52,0.00458785
month_t-59,0.0045871823
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-10_fluid_temp_t-26,0.0045869946
hour_cos_t-13,0.00456995
check_tier-1_cooling_system_temp_apc-rc-19_return_air_temp_t-20,0.0045665936
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-13_fluid_temp_t-14,0.0045406907
check_tier-1_cooling_system_cool_output_apc-rc-5_cool_output_t-53,0.0045313104
check_tier-1_cooling_system_cool_output_apc-rc-13_cool_output_t-45,0.004530918
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-46,0.0045277644
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-44,0.00452123
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-5,0.004520529
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-26,0.0045162453
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-13,0.004506464
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-57,0.004505893
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-44,0.0044906423
check_tier-1_cooling_system_cool_output_apc-rc-13_cool_output_t-19,0.0044738078
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-33,0.004455505
check_tier-1_cooling_system_temp_apc-rc-27_unit_air_temp_t-16,0.004435557
hour_cos_t-60,0.004425155
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-51,0.00441861
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-55,0.004417399
check_tier-1_cooling_system_temp_apc-rc-10_return_air_temp_t-41,0.004416308
check_tier-1_cooling_system_temp_apc-rc-27_unit_air_temp_t-1,0.0043878397
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-1,0.004371152
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-53,0.0043690107
check_tier-1_cooling_system_cool_output_apc-rc-2_cool_output_t-50,0.0043567796
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-51,0.0043106396
check_tier-1_cooling_system_temp_apc-rc-2_return_air_temp_t-38,0.004302863
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-33,0.004297515
hour_t-20,0.004285249
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-10_fluid_temp_t-38,0.004277234
check_tier-1_cooling_system_temp_apc-rc-5_unit_air_temp_t-30,0.004266959
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-19_fluid_temp_t-20,0.004260813
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-13_fluid_temp_t-24,0.004255369
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-45,0.0042497553
check_tier-1_cooling_system_temp_apc-rc-19_return_air_temp_t-42,0.0042434484
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-13_fluid_temp_t-27,0.0042145937
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-31,0.0041859006
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-17,0.0041740066
check_tier-1_cooling_system_airflow_apc-rc-13_airflow_t-28,0.0041566645
check_tier-1_cooling_system_cool_output_apc-rc-27_cool_output_t-23,0.0041500954
check_tier-1_cooling_system_temp_apc-rc-16_unit_air_temp_t-16,0.0041470244
check_tier-1_cooling_system_cool_output_apc-rc-13_cool_output_t-46,0.004138419
check_tier-1_cooling_system_temp_apc-rc-2_unit_air_temp_t-52,0.0041374885
check_tier-1_cooling_system_airflow_apc-rc-24_airflow_t-12,0.0041309656
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-48,0.004097692
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-53,0.0040828697
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-56,0.0040718312
check_tier-1_cooling_system_cool_output_apc-rc-13_cool_output_t-2,0.0040609497
check_tier-1_cooling_system_temp_apc-rc-5_unit_air_temp_t-20,0.004052184
check_tier-1_cooling_system_temp_apc-rc-24_unit_air_temp_t-59,0.0040489216
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-33,0.00403924
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-5,0.0040187556
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-50,0.004016832
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-4,0.004004608
check_tier-1_cooling_system_temp_apc-rc-27_return_air_temp_t-16,0.0039982502
check_tier-1_cooling_system_cool_output_apc-rc-2_cool_output_t-31,0.0039978535
check_tier-1_cooling_system_temp_apc-rc-24_return_air_temp_t-4,0.003983669
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-11,0.0039772782
check_tier-1_cooling_system_temp_apc-rc-24_unit_air_temp_t-33,0.003967418
check_tier-1_cooling_system_cool_output_apc-rc-2_cool_output_t-45,0.003953416
check_tier-1_cooling_system_cool_output_apc-rc-2_cool_output_t-1,0.0039466126
check_tier-1_cooling_system_cool_output_apc-rc-2_cool_output_t-58,0.0039166734
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-28,0.003908929
check_tier-1_cooling_system_cool_output_apc-rc-13_cool_output_t-20,0.0039069285
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-48,0.0039060512
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-46,0.0039055254
check_tier-1_cooling_system_cool_output_apc-rc-5_cool_output_t-37,0.0038951011
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-34,0.0038817502
check_tier-1_cooling_system_temp_apc-rc-16_return_air_temp_t-5,0.003872596
check_tier-1_cooling_system_temp_apc-rc-2_unit_air_temp_t-22,0.0038485955
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-54,0.0038464116
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-19_fluid_temp_t-41,0.0038317933
check_tier-1_cooling_system_cool_output_apc-rc-13_cool_output_t-31,0.003824931
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-57,0.0038235153
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-41,0.0038057864
check_tier-1_cooling_system_temp_apc-rc-5_unit_air_temp_t-13,0.0037864414
check_tier-1_cooling_system_temp_apc-rc-2_return_air_temp_t-17,0.0037848875
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-38,0.0037735938
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-13_fluid_temp_t-58,0.0037629902
check_tier-1_cooling_system_temp_apc-rc-2_unit_air_temp_t-53,0.0037314533
check_tier-1_cooling_system_temp_apc-rc-10_return_air_temp_t-17,0.003712274
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-35,0.0037032745
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-35,0.003701131
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-29,0.0036860865
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-38,0.0036671543
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-43,0.0036641804
check_tier-1_cooling_system_temp_apc-rc-2_unit_air_temp_t-34,0.0036632854
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-1,0.0036532995
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-32,0.0036486662
check_tier-1_cooling_system_temp_apc-rc-16_return_air_temp_t-53,0.0036281573
check_tier-1_cooling_system_humidity_apc-rc-24_unit_supply_humidity_t-52,0.0036157784
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-36,0.0036039355
check_tier-1_cooling_system_humidity_apc-rc-10_unit_supply_humidity_t-8,0.003602474
enter_fluid_temp_t-56,0.0035942122
check_tier-1_cooling_system_temp_apc-rc-19_unit_air_temp_t-25,0.0035859928
check_tier-1_cooling_system_humidity_apc-rc-5_unit_supply_humidity_t-60,0.0035749304
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-58,0.0035461837
check_tier-1_cooling_system_temp_apc-rc-24_unit_air_temp_t-54,0.0035306988
check_tier-1_cooling_system_airflow_apc-rc-13_airflow_t-25,0.0035275973
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-35,0.0035275815
check_tier-1_cooling_system_humidity_apc-rc-24_unit_supply_humidity_t-9,0.0035232208
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-54,0.0035152943
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-60,0.0035068446
check_tier-1_cooling_system_airflow_apc-rc-16_airflow_t-14,0.0035048253
hour_sin_t-42,0.0035005407
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-35,0.003495887
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-10,0.0034947665
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-38,0.0034807813
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-33,0.0034799224
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-26,0.0034666506
check_tier-1_cooling_system_temp_apc-rc-2_return_air_temp_t-35,0.003459854
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-60,0.003458022
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-2,0.0034542256
check_tier-1_cooling_system_temp_apc-rc-19_return_air_temp_t-45,0.0034512326
check_tier-1_cooling_system_temp_apc-rc-24_unit_air_temp_t-41,0.0034389195
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-41,0.0034354022
check_tier-1_cooling_system_temp_apc-rc-19_unit_air_temp_t-46,0.003425053
